time,DHG,target,VNINDEX_lag2,PHARMA_lag1
2021-07-30,82.33,1,1277.07,24.58927272727273
2021-08-02,82.6,0,1293.6,24.635818181818184
2021-08-03,82.51,1,1310.05,24.79381818181818
2021-08-04,83.57,0,1314.22,24.96218181818182
2021-08-05,83.48,1,1332.44,25.147090909090902
2021-08-06,84.09,0,1334.74,24.99636363636364
2021-08-09,82.95,1,1345.55,25.035818181818183
2021-08-10,83.39,0,1341.45,25.19890909090909
2021-08-11,82.86,0,1359.86,25.21490909090909
2021-08-12,82.69,0,1362.43,25.261090909090907
2021-08-13,82.33,1,1357.79,25.31072727272728
2021-08-16,82.95,0,1353.05,25.123272727272727
2021-08-17,81.98,1,1357.05,25.50618181818181
2021-08-18,82.69,1,1370.96,25.73854545454545
2021-08-19,85.77,0,1363.09,25.93781818181818
2021-08-20,84.09,0,1360.94,26.25272727272728
2021-08-23,83.65,0,1374.85,26.11090909090909
2021-08-24,82.42,0,1329.43,26.346545454545453
2021-08-25,82.25,1,1298.86,26.090545454545456
2021-08-26,83.48,1,1298.74,26.10236363636364
2021-08-27,89.28,1,1309.55,26.39436363636364
2021-08-30,95.53,1,1301.12,27.556
2021-08-31,98.08,0,1313.2,29.17709090909091
2021-09-01,96.76,0,1328.14,29.915818181818185
2021-09-06,92.36,0,1331.47,29.75581818181818
2021-09-07,91.13,0,1334.65,28.89090909090909
2021-09-08,90.16,0,1346.39,28.37036363636364
2021-09-09,88.76,0,1341.9,28.23254545454545
2021-09-10,88.14,1,1333.61,27.718545454545453
2021-09-13,89.02,1,1343.98,27.561272727272726
2021-09-14,90.34,0,1345.31,27.56054545454545
2021-09-15,89.64,0,1341.43,27.511454545454548
2021-09-16,87.09,1,1339.7,28.014
2021-09-17,89.9,0,1345.83,27.70909090909091
2021-09-20,88.84,0,1345.87,27.516
2021-09-21,88.84,1,1352.64,27.36927272727273
2021-09-22,89.55,1,1350.48,27.305454545454545
2021-09-23,91.75,0,1339.84,27.555454545454545
2021-09-24,90.6,0,1350.68,27.825636363636367
2021-09-27,87.96,0,1352.76,27.58727272727273
2021-09-28,86.91,0,1351.17,27.58909090909091
2021-09-29,86.56,1,1324.99,27.453454545454548
2021-09-30,87.88,0,1339.31,27.41836363636364
2021-10-01,87.79,0,1339.21,27.62
2021-10-04,87.61,1,1342.06,27.23018181818182
2021-10-05,87.96,0,1334.89,27.087818181818182
2021-10-06,87.61,1,1339.54,27.13036363636364
2021-10-07,87.88,0,1354.63,27.305636363636363
2021-10-08,87.7,0,1362.82,27.207818181818183
2021-10-11,87.09,0,1365.99,27.30709090909091
2021-10-12,86.47,1,1372.73,27.23381818181818
2021-10-13,87.52,0,1394.09,27.231272727272728
2021-10-14,87.09,0,1394.8,27.12781818181818
2021-10-15,86.29,0,1391.91,27.14309090909091
2021-10-18,86.12,0,1391.85,27.24509090909091
2021-10-19,85.68,1,1392.7,27.165272727272725
2021-10-20,86.82,1,1395.53,27.05836363636364
2021-10-21,87.26,0,1395.33,27.157636363636364
2021-10-22,86.47,0,1393.8,27.242363636363635
2021-10-25,86.29,1,1384.77,27.56309090909091
2021-10-26,86.91,1,1389.24,27.509818181818183
2021-10-27,87.0,1,1385.4,27.594
2021-10-28,89.46,1,1391.63,27.834545454545456
2021-10-29,91.31,0,1423.02,27.67509090909091
2021-11-01,89.99,1,1438.01,27.60090909090909
2021-11-02,90.78,0,1444.27,27.635272727272728
2021-11-03,89.72,0,1438.97,27.803818181818183
2021-11-04,89.11,0,1452.46,27.75181818181818
2021-11-05,89.02,0,1444.3,27.75418181818182
2021-11-08,89.02,1,1448.34,28.05490909090909
2021-11-09,89.72,0,1456.51,28.26309090909091
2021-11-10,89.02,0,1467.57,28.535454545454545
2021-11-11,88.76,1,1461.5,28.71090909090909
2021-11-12,89.37,1,1465.02,28.233090909090908
2021-11-15,90.78,0,1462.35,28.45618181818182
2021-11-16,89.81,0,1473.37,28.56090909090909
2021-11-17,89.81,0,1476.57,28.43509090909091
2021-11-18,88.84,0,1466.45,28.361454545454546
2021-11-19,87.79,0,1475.85,28.53236363636364
2021-11-22,86.65,1,1469.83,28.26490909090909
2021-11-23,86.82,1,1452.35,27.569454545454544
2021-11-24,88.84,0,1447.25,28.021272727272727
2021-11-25,87.61,0,1463.63,27.846
2021-11-26,87.52,1,1488.87,27.809454545454543
2021-11-29,91.4,0,1500.81,27.981272727272728
2021-11-30,90.6,0,1493.03,28.573090909090908
2021-12-01,89.72,1,1484.84,29.001272727272728
2021-12-02,95.97,1,1478.44,29.03709090909091
2021-12-03,102.65,1,1485.19,29.03
2021-12-06,104.24,1,1482.05,28.73181818181818
2021-12-07,107.32,1,1443.32,28.433636363636364
2021-12-08,109.08,1,1413.58,28.61
2021-12-09,111.19,0,1446.77,28.47
2021-12-10,109.52,1,1452.87,28.76672727272728
2021-12-13,117.17,1,1467.98,28.746
2021-12-14,118.05,1,1463.54,28.82872727272727
2021-12-15,119.46,0,1476.21,29.250545454545453
2021-12-16,114.35,0,1476.02,29.365272727272725
2021-12-17,108.72,1,1475.5,29.15672727272727
2021-12-20,113.03,1,1476.61,29.28181818181818
2021-12-21,114.35,0,1479.79,28.96090909090909
2021-12-22,112.51,0,1477.33,28.804181818181817
2021-12-23,108.46,0,1478.74,28.851964285714285
2021-12-24,103.89,0,1477.67,28.74642857142857
2021-12-27,101.69,1,1456.96,28.504464285714285
2021-12-28,101.95,0,1477.03,28.59232142857143
2021-12-29,99.75,1,1488.88,28.40339285714285
2021-12-30,100.19,0,1494.39,28.61785714285714
2021-12-31,99.4,1,1485.82,28.76017857142857
2022-01-04,100.81,1,1485.97,29.08339285714285
2022-01-05,101.16,1,1498.28,29.45678571428571
2022-01-06,108.2,0,1525.58,29.52392857142857
2022-01-07,100.81,0,1522.5,29.877142857142854
2022-01-10,95.44,0,1528.57,29.636071428571427
2022-01-11,94.03,0,1528.48,29.010714285714283
2022-01-12,89.02,1,1503.71,28.49607142857143
2022-01-13,90.16,1,1492.31,28.43232142857143
2022-01-14,93.24,0,1510.51,27.99482142857143
2022-01-17,89.72,1,1496.05,27.856607142857143
2022-01-18,92.36,0,1496.02,27.31714285714286
2022-01-19,90.87,0,1452.84,27.040357142857143
2022-01-20,90.78,0,1438.94,27.045
2022-01-21,89.81,0,1442.79,26.99017857142857
2022-01-24,87.09,0,1465.3,27.13642857142857
2022-01-25,86.65,0,1472.89,26.75321428571429
2022-01-26,86.65,1,1439.71,26.682142857142857
2022-01-27,87.52,1,1479.58,26.518571428571427
2022-01-28,90.52,0,1481.58,26.511071428571427
2022-02-07,90.52,0,1470.76,26.673214285714288
2022-02-08,89.11,0,1478.96,26.78982142857143
2022-02-09,88.84,1,1497.66,26.71357142857143
2022-02-10,91.22,0,1500.99,26.860000000000003
2022-02-11,89.28,0,1505.38,27.169821428571428
2022-02-14,87.61,1,1506.79,27.14642857142857
2022-02-15,89.02,1,1501.71,26.72357142857143
2022-02-16,89.55,1,1471.96,26.893392857142857
2022-02-17,89.64,1,1492.75,26.82017857142857
2022-02-18,95.79,1,1492.1,26.87964285714286
2022-02-21,101.16,0,1507.99,27.22571428571429
2022-02-22,100.28,1,1504.84,28.295535714285712
2022-02-23,101.16,0,1510.84,28.669464285714287
2022-02-24,99.14,1,1503.47,29.03125
2022-02-25,100.1,0,1512.3,28.41107142857143
2022-02-28,98.96,0,1494.85,29.0275
2022-03-01,98.61,1,1498.89,28.724464285714284
2022-03-02,103.8,0,1490.13,28.521964285714287
2022-03-03,103.71,0,1498.78,28.50857142857143
2022-03-04,102.04,1,1485.52,28.474464285714284
2022-03-07,102.65,0,1505.0,28.28982142857143
2022-03-08,100.72,0,1505.33,28.286964285714284
2022-03-09,100.72,0,1499.05,28.261071428571427
2022-03-10,100.63,0,1473.71,28.096607142857145
2022-03-11,98.43,0,1473.74,28.458214285714288
2022-03-14,96.15,0,1479.08,28.408214285714283
2022-03-15,95.62,0,1466.54,27.799642857142857
2022-03-16,95.62,1,1446.25,27.98767857142857
2022-03-17,95.88,0,1452.74,27.88232142857143
2022-03-18,95.71,1,1459.33,27.830892857142857
2022-03-21,96.85,0,1461.34,27.870535714285715
2022-03-22,94.56,1,1469.1,28.05964285714285
2022-03-23,97.11,1,1494.95,28.11303571428571
2022-03-24,97.9,0,1503.78,28.24946428571429
2022-03-25,97.9,1,1502.34,28.456071428571427
2022-03-28,98.08,1,1498.26,28.616964285714285
2022-03-29,98.52,0,1498.5,28.46535714285714
2022-03-30,97.64,1,1483.18,28.75321428571429
2022-03-31,97.82,1,1497.76,28.607857142857146
2022-04-01,99.36,1,1490.51,28.668035714285715
2022-04-04,100.18,0,1492.15,29.03446428571429
2022-04-05,98.09,0,1516.44,29.332321428571426
2022-04-06,97.0,0,1524.7,29.69089285714286
2022-04-07,96.91,0,1520.03,29.405892857142856
2022-04-08,96.46,0,1522.9,29.31017857142857
2022-04-12,92.64,1,1502.35,29.3375
2022-04-13,93.37,0,1482.0,29.03964285714286
2022-04-14,92.73,0,1455.25,29.225357142857145
2022-04-15,92.55,1,1477.2,29.178214285714287
2022-04-18,92.64,0,1472.12,29.22571428571428
2022-04-19,92.64,0,1458.56,28.62263157894737
2022-04-20,92.28,0,1432.6,28.275438596491227
2022-04-21,92.28,1,1406.45,27.909473684210525
2022-04-22,92.37,0,1384.72,27.732280701754387
2022-04-25,87.19,1,1370.21,27.22
2022-04-26,90.55,0,1379.23,26.722280701754386
2022-04-27,90.19,1,1310.92,26.9619298245614
2022-04-28,90.73,1,1341.34,27.143508771929827
2022-04-29,91.82,0,1353.77,27.10052631578948
2022-05-04,90.37,0,1350.99,27.486666666666668
2022-05-05,89.92,1,1366.8,27.049473684210525
2022-05-06,91.55,0,1348.68,27.224736842105266
2022-05-09,88.46,0,1360.68,27.15578947368421
2022-05-10,88.46,1,1329.26,26.72421052631579
2022-05-11,89.01,0,1269.62,26.76245614035088
2022-05-12,87.65,0,1293.56,26.94070175438597
2022-05-13,85.38,0,1301.53,26.35122807017544
2022-05-16,82.2,1,1238.84,25.87333333333333
2022-05-17,83.56,1,1182.77,25.73403508771929
2022-05-18,84.47,0,1171.95,26.10140350877193
2022-05-19,83.01,0,1228.37,25.85894736842105
2022-05-20,82.65,0,1240.76,25.79877192982456
2022-05-23,82.2,1,1241.64,26.00368421052632
2022-05-24,83.2,1,1240.71,25.79877192982456
2022-05-25,84.47,0,1218.81,25.551929824561405
2022-05-26,84.47,1,1233.38,25.755438596491228
2022-05-27,85.19,1,1268.43,25.633859649122808
2022-05-31,85.29,0,1268.57,26.05649122807017
2022-06-01,84.38,0,1285.45,25.777894736842104
2022-06-02,84.01,0,1292.68,25.700877192982457
2022-06-03,83.38,0,1299.52,25.732982456140352
2022-06-06,82.74,1,1288.62,25.7380701754386
2022-06-07,83.11,1,1287.98,25.59982456140351
2022-06-08,83.74,1,1290.01,25.515438596491222
2022-06-09,84.29,1,1291.35,25.507192982456143
2022-06-10,84.38,0,1307.91,25.60842105263158
2022-06-13,82.2,0,1307.8,25.623859649122807
2022-06-14,82.2,0,1284.08,25.12368421052632
2022-06-15,81.74,1,1227.04,25.063859649122808
2022-06-16,82.56,0,1230.31,25.05
2022-06-17,80.65,0,1213.93,24.8540350877193
2022-06-20,80.65,0,1236.63,24.58298245614035
2022-06-21,78.11,0,1217.3,24.47421052631579
2022-06-22,78.11,1,1180.4,24.022105263157894
2022-06-23,78.2,1,1172.47,24.229122807017543
2022-06-24,78.56,1,1169.27,24.18421052631579
2022-06-27,80.02,1,1188.88,24.35982456140351
2022-06-28,80.11,0,1185.48,24.320526315789472
2022-06-29,79.93,0,1202.82,24.46368421052632
2022-06-30,79.74,1,1218.1,24.406491228070177
2022-07-01,79.84,1,1218.09,24.674385964912283
2022-07-04,80.11,1,1197.6,24.47421052631579
2022-07-05,80.56,0,1198.9,24.48701754385965
2022-07-06,79.38,0,1195.53,24.361052631578943
2022-07-07,79.38,1,1181.29,24.363508771929823
2022-07-08,79.93,0,1149.61,24.64842105263158
2022-07-11,79.11,1,1166.48,25.09894736842105
2022-07-12,79.93,1,1171.31,25.019473684210524
2022-07-13,80.29,0,1155.29,24.91964912280702
2022-07-14,80.11,0,1174.82,24.8561403508772
2022-07-15,79.93,0,1173.92,24.96157894736842
2022-07-18,79.93,0,1182.17,24.907719298245613
2022-07-19,79.29,1,1179.25,24.776140350877192
2022-07-20,80.38,1,1176.49,24.682413793103446
2022-07-21,83.29,1,1178.33,24.969310344827587
2022-07-22,84.92,0,1194.14,24.924482758620687
2022-07-25,83.11,1,1198.47,24.69741379310345
2022-07-26,83.56,1,1194.76,24.264482758620687
2022-07-27,84.29,0,1188.5,24.49775862068966
2022-07-28,83.56,1,1185.07,24.54310344827586
2022-07-29,83.83,0,1191.04,24.368448275862068
2022-08-01,83.56,0,1208.12,24.29051724137931
2022-08-02,83.56,0,1206.33,24.4296551724138
2022-08-03,83.47,0,1231.35,24.31551724137931
2022-08-04,83.01,1,1241.62,24.289310344827587
2022-08-05,83.11,0,1249.76,24.316206896551723
2022-08-08,83.01,1,1254.15,24.295172413793104
2022-08-09,83.83,1,1252.74,24.681724137931035
2022-08-10,84.29,0,1256.75,24.266896551724138
2022-08-11,83.56,1,1258.85,24.43551724137931
